 time            i(v_i_out)      i(v_i_amp)      v(dac_out)      v(q1)          
 1.45728000e-08  2.03906320e-09 -3.67345822e-11  2.63191473e-01  3.87249091e-02 
 1.45828000e-08  2.03904688e-09  7.24049136e-11  2.63191473e-01  3.87182679e-02 
 1.45928000e-08  2.03905205e-09 -3.66994700e-11  2.63191473e-01  3.87116715e-02 
 1.46028000e-08  2.03906176e-09  7.23693461e-11  2.63191473e-01  3.87051380e-02 
 1.46128000e-08  2.03905108e-09 -3.66614634e-11  2.63191473e-01  3.86986487e-02 
 1.46228000e-08  2.03905471e-09  7.23312632e-11  2.63191473e-01  3.86922219e-02 
 1.46328000e-08  2.03905893e-09 -3.66268333e-11  2.63191473e-01  3.86858385e-02 
 1.46428000e-08  2.03905502e-09  7.22964231e-11  2.63191473e-01  3.86795171e-02 
 1.46528000e-08  2.03904936e-09 -3.65888859e-11  2.63191473e-01  3.86732386e-02 
 1.46628000e-08  2.03905766e-09  7.22585212e-11  2.63191473e-01  3.86670216e-02 
 1.46728000e-08  2.03905636e-09 -3.65529479e-11  2.63191473e-01  3.86608468e-02 
 1.46828000e-08  2.03904253e-09  7.22235538e-11  2.63191473e-01  3.86547330e-02 
 1.46928000e-08  2.03906124e-09 -3.65183162e-11  2.63191473e-01  3.86486608e-02 
 1.47028000e-08  2.03906205e-09  7.21856992e-11  2.63191473e-01  3.86426491e-02 
 1.47128000e-08  2.03904026e-09 -3.64804999e-11  2.63191473e-01  3.86366783e-02 
 1.47228000e-08  2.03907210e-09  7.21511560e-11  2.63191473e-01  3.86307677e-02 
 1.47328000e-08  2.03904098e-09 -3.64459812e-11  2.63191473e-01  3.86248972e-02 
 1.47428000e-08  2.03906119e-09  7.21133392e-11  2.63191473e-01  3.86190865e-02 
 1.47528000e-08  2.03905531e-09 -3.64085839e-11  2.63191473e-01  3.86133152e-02 
 1.47628000e-08  2.03905428e-09  7.20792940e-11  2.63191473e-01  3.86076032e-02 
 1.47728000e-08  2.03905598e-09 -3.63743501e-11  2.63191473e-01  3.86019300e-02 
 1.47828000e-08  2.03905567e-09  7.20434492e-11  2.63191473e-01  3.85963156e-02 
 1.47928000e-08  2.03905848e-09 -3.63379535e-11  2.63191473e-01  3.85907394e-02 
 1.48028000e-08  2.03905268e-09  7.20060281e-11  2.63191473e-01  3.85852215e-02 
 1.48128000e-08  2.03905179e-09 -3.63036487e-11  2.63191473e-01  3.85797412e-02 
 1.48228000e-08  2.03906134e-09  7.19716745e-11  2.63191473e-01  3.85743188e-02 
 1.48328000e-08  2.03904546e-09 -3.62662576e-11  2.63191473e-01  3.85689333e-02 
 1.48428000e-08  2.03905892e-09  7.19342343e-11  2.63191473e-01  3.85636052e-02 
 1.48528000e-08  2.03904421e-09 -3.62323645e-11  2.63191473e-01  3.85583135e-02 
 1.48628000e-08  2.03905671e-09  7.19001919e-11  2.63191473e-01  3.85530788e-02 
 1.48728000e-08  2.03905210e-09 -3.61960962e-11  2.63191473e-01  3.85478797e-02 
 1.48828000e-08  2.03905149e-09  7.18634707e-11  2.63191473e-01  3.85427373e-02 
 1.48928000e-08  2.03905571e-09 -3.61621517e-11  2.63191473e-01  3.85376299e-02 
 1.49028000e-08  2.03904927e-09  7.18297555e-11  2.63191473e-01  3.85325787e-02 
 1.49128000e-08  2.03905257e-09 -3.61253729e-11  2.63191473e-01  3.85275619e-02 
 1.49228000e-08  2.03904550e-09  7.17933105e-11  2.63191473e-01  3.85226010e-02 
 1.49328000e-08  2.03904603e-09 -3.60904345e-11  2.63191473e-01  3.85176739e-02 
 1.49428000e-08  2.03905430e-09  7.17597902e-11  2.63191473e-01  3.85128023e-02 
 1.49528000e-08  2.03904975e-09 -3.60574255e-11  2.63191473e-01  3.85079639e-02 
 1.49628000e-08  2.03904894e-09  7.17230190e-11  2.63191473e-01  3.85031806e-02 
 1.49728000e-08  2.03905144e-09 -3.60211282e-11  2.63191473e-01  3.84984299e-02 
 1.49828000e-08  2.03905153e-09  7.16896638e-11  2.63191473e-01  3.84937339e-02 
 1.49928000e-08  2.03905241e-09 -3.59878288e-11  2.63191473e-01  3.84890700e-02 
 1.50028000e-08  2.03905724e-09  7.16537164e-11  2.63191473e-01  3.84844604e-02 
 1.50128000e-08  2.03904928e-09 -3.59516561e-11  2.63191473e-01  3.84798824e-02 
 1.50228000e-08  2.03905833e-09  7.16198247e-11  2.63191473e-01  3.84753583e-02 
 1.50328000e-08  2.03904867e-09 -3.59185873e-11  2.63191473e-01  3.84708652e-02 
 1.50428000e-08  2.03906066e-09  7.15838798e-11  2.63191473e-01  3.84664257e-02 
 1.50528000e-08  2.03905519e-09 -3.58825718e-11  2.63191473e-01  3.84620167e-02 
 1.50628000e-08  2.03905966e-09  7.15508467e-11  2.63191473e-01  3.84576610e-02 
 1.50728000e-08  2.03904964e-09 -3.58496890e-11  2.63191473e-01  3.84533352e-02 
 1.50828000e-08  2.03905139e-09  7.15164445e-11  2.63191473e-01  3.84490622e-02 
 1.50928000e-08  2.03904348e-09 -3.58141464e-11  2.63191473e-01  3.84448187e-02 
 1.51028000e-08  2.03906933e-09  7.14801826e-11  2.63191473e-01  3.84406278e-02 
 1.51128000e-08  2.03904718e-09 -3.57811426e-11  2.63191473e-01  3.84364658e-02 
 1.51228000e-08  2.03906733e-09  7.14478371e-11  2.63191473e-01  3.84323560e-02 
 1.51328000e-08  2.03904535e-09 -3.57457502e-11  2.63191473e-01  3.84282746e-02 
 1.51428000e-08  2.03905093e-09  7.14116736e-11  2.63191473e-01  3.84242452e-02 
 1.51528000e-08  2.03904576e-09 -3.57130521e-11  2.63191473e-01  3.84202436e-02 
 1.51628000e-08  2.03905737e-09  7.13792607e-11  2.63191473e-01  3.84162937e-02 
 1.51728000e-08  2.03905334e-09 -3.56779644e-11  2.63191473e-01  3.84123712e-02 
 1.51828000e-08  2.03906156e-09  7.13437632e-11  2.63191473e-01  3.84084999e-02 
 1.51928000e-08  2.03905057e-09 -3.56456055e-11  2.63191473e-01  3.84046557e-02 
 1.52028000e-08  2.03906281e-09  7.13114171e-11  2.63191473e-01  3.84008623e-02 
 1.52128000e-08  2.03905346e-09 -3.56098762e-11  2.63191473e-01  3.83970956e-02 
 1.52228000e-08  2.03905676e-09  7.12751931e-11  2.63191473e-01  3.83933794e-02 
 1.52328000e-08  2.03905032e-09 -3.55760990e-11  2.63191473e-01  3.83896892e-02 
 1.52428000e-08  2.03906720e-09  7.12437189e-11  2.63191473e-01  3.83860494e-02 
 1.52528000e-08  2.03904910e-09 -3.55442473e-11  2.63191473e-01  3.83824352e-02 
 1.52628000e-08  2.03905679e-09  7.12081365e-11  2.63191473e-01  3.83788710e-02 
 1.52728000e-08  2.03905452e-09 -3.55092774e-11  2.63191473e-01  3.83753320e-02 
 1.52828000e-08  2.03906787e-09  7.11762526e-11  2.63191473e-01  3.83718426e-02 
 1.52928000e-08  2.03904156e-09 -3.54777330e-11  2.63191473e-01  3.83683780e-02 
 1.53028000e-08  2.03906315e-09  7.11409406e-11  2.63191473e-01  3.83649628e-02 
 1.53128000e-08  2.03905435e-09 -3.54425832e-11  2.63191473e-01  3.83615719e-02 
 1.53228000e-08  2.03905341e-09  7.11097865e-11  2.63191473e-01  3.83582301e-02 
 1.53328000e-08  2.03905710e-09 -3.54112180e-11  2.63191473e-01  3.83549121e-02 
 1.53428000e-08  2.03905455e-09  7.10747663e-11  2.63191473e-01  3.83516429e-02 
 1.53528000e-08  2.03905613e-09 -3.53762791e-11  2.63191473e-01  3.83483972e-02 
 1.53628000e-08  2.03905211e-09  7.10426058e-11  2.63191473e-01  3.83452000e-02 
 1.53728000e-08  2.03905436e-09 -3.53446383e-11  2.63191473e-01  3.83420258e-02 
 1.53828000e-08  2.03905691e-09  7.10081302e-11  2.63191473e-01  3.83388999e-02 
 1.53928000e-08  2.03904858e-09 -3.53100523e-11  2.63191473e-01  3.83357965e-02 
 1.54028000e-08  2.03905736e-09  7.09764668e-11  2.63191473e-01  3.83327411e-02 
 1.54128000e-08  2.03905286e-09 -3.52786065e-11  2.63191473e-01  3.83297078e-02 
 1.54228000e-08  2.03904736e-09  7.09433053e-11  2.63191473e-01  3.83267222e-02 
 1.54328000e-08  2.03905566e-09 -3.52444663e-11  2.63191473e-01  3.83237584e-02 
 1.54428000e-08  2.03905464e-09  7.09088740e-11  2.63191473e-01  3.83208419e-02 
 1.54528000e-08  2.03904379e-09 -3.52129122e-11  2.63191473e-01  3.83179469e-02 
 1.54628000e-08  2.03905145e-09  7.08778351e-11  2.63191473e-01  3.83150989e-02 
 1.54728000e-08  2.03904917e-09 -3.51788691e-11  2.63191473e-01  3.83122718e-02 
 1.54828000e-08  2.03906052e-09  7.08433374e-11  2.63191473e-01  3.83094916e-02 
 1.54928000e-08  2.03904265e-09 -3.51480543e-11  2.63191473e-01  3.83067320e-02 
 1.55028000e-08  2.03905867e-09  7.08122268e-11  2.63191473e-01  3.83040188e-02 
 1.55128000e-08  2.03903863e-09 -3.51140087e-11  2.63191473e-01  3.83013259e-02 
 1.55228000e-08  2.03905617e-09  7.07783265e-11  2.63191473e-01  3.82986792e-02 
 1.55328000e-08  2.03903957e-09 -3.50816204e-11  2.63191473e-01  3.82960523e-02 
 1.55428000e-08  2.03905598e-09  7.07478621e-11  2.63191473e-01  3.82934714e-02 
 1.55528000e-08  2.03904143e-09 -3.50511565e-11  2.63191473e-01  3.82909098e-02 
 1.55628000e-08  2.03905340e-09  7.07131004e-11  2.63191473e-01  3.82883940e-02 
 1.55728000e-08  2.03905040e-09 -3.50169838e-11  2.63191473e-01  3.82858972e-02 
 1.55828000e-08  2.03904987e-09  7.06822772e-11  2.63191473e-01  3.82834458e-02 
 1.55928000e-08  2.03905070e-09 -3.49862864e-11  2.63191473e-01  3.82810130e-02 
 1.56028000e-08  2.03905456e-09  7.06487300e-11  2.63191473e-01  3.82786254e-02 
 1.56128000e-08  2.03903910e-09 -3.49523642e-11  2.63191473e-01  3.82762561e-02 
 1.56228000e-08  2.03906533e-09  7.06183994e-11  2.63191473e-01  3.82739316e-02 
 1.56328000e-08  2.03905712e-09 -3.49222952e-11  2.63191473e-01  3.82716250e-02 
 1.56428000e-08  2.03905021e-09  7.05842760e-11  2.63191473e-01  3.82693630e-02 
 1.56528000e-08  2.03905246e-09 -3.48887622e-11  2.63191473e-01  3.82671185e-02 
 1.56628000e-08  2.03905526e-09  7.05542311e-11  2.63191473e-01  3.82649183e-02 
 1.56728000e-08  2.03904649e-09 -3.48586432e-11  2.63191473e-01  3.82627353e-02 
 1.56828000e-08  2.03905287e-09  7.05224281e-11  2.63191473e-01  3.82605964e-02 
 1.56928000e-08  2.03905024e-09 -3.48257726e-11  2.63191473e-01  3.82584742e-02 
 1.57028000e-08  2.03905043e-09  7.04889185e-11  2.63191473e-01  3.82563958e-02 
 1.57128000e-08  2.03905174e-09 -3.47954022e-11  2.63191473e-01  3.82543338e-02 
 1.57228000e-08  2.03905143e-09  7.04592966e-11  2.63191473e-01  3.82523154e-02 
 1.57328000e-08  2.03905340e-09 -3.47625727e-11  2.63191473e-01  3.82503130e-02 
 1.57428000e-08  2.03904899e-09  7.04256630e-11  2.63191473e-01  3.82483538e-02 
 1.57528000e-08  2.03906087e-09 -3.47326513e-11  2.63191473e-01  3.82464104e-02 
 1.57628000e-08  2.03904935e-09  7.03961027e-11  2.63191473e-01  3.82445099e-02 
 1.57728000e-08  2.03904963e-09 -3.46994320e-11  2.63191473e-01  3.82426248e-02 
 1.57828000e-08  2.03905293e-09  7.03623252e-11  2.63191473e-01  3.82407823e-02 
 1.57928000e-08  2.03904516e-09 -3.46698841e-11  2.63191473e-01  3.82389549e-02 
 1.58028000e-08  2.03905566e-09  7.03331185e-11  2.63191473e-01  3.82371699e-02 
 1.58128000e-08  2.03905285e-09 -3.46371694e-11  2.63191473e-01  3.82353995e-02 
 1.58228000e-08  2.03904314e-09  7.02998376e-11  2.63191473e-01  3.82336714e-02 
 1.58328000e-08  2.03905299e-09 -3.46075505e-11  2.63191473e-01  3.82319575e-02 
 1.58428000e-08  2.03905416e-09  7.02702283e-11  2.63191473e-01  3.82302855e-02 
 1.58528000e-08  2.03904342e-09 -3.45745264e-11  2.63191473e-01  3.82286275e-02 
 1.58628000e-08  2.03904894e-09  7.02372686e-11  2.63191473e-01  3.82270111e-02 
 1.58728000e-08  2.03904825e-09 -3.45431791e-11  2.63191473e-01  3.82254083e-02 
 1.58828000e-08  2.03905405e-09  7.02076693e-11  2.63191473e-01  3.82238469e-02 
 1.58928000e-08  2.03905535e-09 -3.45143073e-11  2.63191473e-01  3.82222987e-02 
 1.59028000e-08  2.03904614e-09  7.01753862e-11  2.63191473e-01  3.82207917e-02 
 1.59128000e-08  2.03905416e-09 -3.44819015e-11  2.63191473e-01  3.82192976e-02 
 1.59228000e-08  2.03904642e-09  7.01465285e-11  2.63191473e-01  3.82178444e-02 
 1.59328000e-08  2.03905730e-09 -3.44524923e-11  2.63191473e-01  3.82164037e-02 
 1.59428000e-08  2.03905391e-09  7.01140278e-11  2.63191473e-01  3.82150036e-02 
 1.59528000e-08  2.03904839e-09 -3.44205231e-11  2.63191473e-01  3.82136158e-02 
 1.59628000e-08  2.03904731e-09  7.00844827e-11  2.63191473e-01  3.82122683e-02 
 1.59728000e-08  2.03907154e-09 -3.43914944e-11  2.63191473e-01  3.82109327e-02 
 1.59828000e-08  2.03903790e-09  7.00525213e-11  2.63191473e-01  3.82096372e-02 
 1.59928000e-08  2.03905494e-09 -3.43594555e-11  2.63191473e-01  3.82083533e-02 
 1.60028000e-08  2.03905158e-09  7.00234305e-11  2.63191473e-01  3.82071091e-02 
 1.60128000e-08  2.03906205e-09 -3.43306505e-11  2.63191473e-01  3.82058763e-02 
 1.60228000e-08  2.03903343e-09  6.99935701e-11  2.63191473e-01  3.82046830e-02 
 1.60328000e-08  2.03905700e-09 -3.42991301e-11  2.63191473e-01  3.82035006e-02 
 1.60428000e-08  2.03905697e-09  6.99615417e-11  2.63191473e-01  3.82023575e-02 
 1.60528000e-08  2.03904834e-09 -3.42704213e-11  2.63191473e-01  3.82012251e-02 
 1.60628000e-08  2.03906147e-09  6.99331099e-11  2.63191473e-01  3.82001316e-02 
 1.60728000e-08  2.03905619e-09 -3.42389196e-11  2.63191473e-01  3.81990485e-02 
 1.60828000e-08  2.03906524e-09  6.99006727e-11  2.63191473e-01  3.81980041e-02 
 1.60928000e-08  2.03905406e-09 -3.42102633e-11  2.63191473e-01  3.81969697e-02 
 1.61028000e-08  2.03905253e-09  6.98729215e-11  2.63191473e-01  3.81959738e-02 
 1.61128000e-08  2.03905403e-09 -3.41787033e-11  2.63191473e-01  3.81949876e-02 
 1.61228000e-08  2.03905603e-09  6.98409699e-11  2.63191473e-01  3.81940396e-02 
 1.61328000e-08  2.03905281e-09 -3.41483830e-11  2.63191473e-01  3.81931010e-02 
 1.61428000e-08  2.03906438e-09  6.98104666e-11  2.63191473e-01  3.81922004e-02 
 1.61528000e-08  2.03904940e-09 -3.41183146e-11  2.63191473e-01  3.81913088e-02 
 1.61628000e-08  2.03905087e-09  6.97820294e-11  2.63191473e-01  3.81904550e-02 
 1.61728000e-08  2.03905714e-09 -3.40906311e-11  2.63191473e-01  3.81896099e-02 
 1.61828000e-08  2.03906078e-09  6.97510150e-11  2.63191473e-01  3.81888023e-02 
 1.61928000e-08  2.03905373e-09 -3.40590952e-11  2.63191473e-01  3.81880031e-02 
 1.62028000e-08  2.03905426e-09  6.97226542e-11  2.63191473e-01  3.81872411e-02 
 1.62128000e-08  2.03905753e-09 -3.40311513e-11  2.63191473e-01  3.81864873e-02 
 1.62228000e-08  2.03905278e-09  6.96912764e-11  2.63191473e-01  3.81857704e-02 
 1.62328000e-08  2.03906969e-09 -3.40001528e-11  2.63191473e-01  3.81850614e-02 
 1.62428000e-08  2.03904457e-09  6.96639254e-11  2.63191473e-01  3.81843891e-02 
 1.62528000e-08  2.03905626e-09 -3.39725318e-11  2.63191473e-01  3.81837243e-02 
 1.62628000e-08  2.03905545e-09  6.96327871e-11  2.63191473e-01  3.81830960e-02 
 1.62728000e-08  2.03905556e-09 -3.39415266e-11  2.63191473e-01  3.81824749e-02 
 1.62828000e-08  2.03905612e-09  6.96049549e-11  2.63191473e-01  3.81818901e-02 
 1.62928000e-08  2.03905573e-09 -3.39137242e-11  2.63191473e-01  3.81813121e-02 
 1.63028000e-08  2.03905756e-09  6.95759254e-11  2.63191473e-01  3.81807702e-02 
 1.63128000e-08  2.03905323e-09 -3.38831385e-11  2.63191473e-01  3.81802349e-02 
 1.63228000e-08  2.03906325e-09  6.95449156e-11  2.63191473e-01  3.81797353e-02 
 1.63328000e-08  2.03906295e-09 -3.38557527e-11  2.63191473e-01  3.81792420e-02 
 1.63428000e-08  2.03905512e-09  6.95173557e-11  2.63191473e-01  3.81787843e-02 
 1.63528000e-08  2.03905618e-09 -3.38254302e-11  2.63191473e-01  3.81783326e-02 
 1.63628000e-08  2.03905809e-09  6.94868364e-11  2.63191473e-01  3.81779161e-02 
 1.63728000e-08  2.03905662e-09 -3.37976932e-11  2.63191473e-01  3.81775054e-02 
 1.63828000e-08  2.03905729e-09  6.94591989e-11  2.63191473e-01  3.81771297e-02 
 1.63928000e-08  2.03904371e-09 -3.37673612e-11  2.63191473e-01  3.81767594e-02 
 1.64028000e-08  2.03906101e-09  6.94283260e-11  2.63191473e-01  3.81764239e-02 
 1.64128000e-08  2.03905521e-09 -3.37382775e-11  2.63191473e-01  3.81760937e-02 
 1.64228000e-08  2.03905720e-09  6.94010016e-11  2.63191473e-01  3.81757979e-02 
 1.64328000e-08  2.03905043e-09 -3.37109703e-11  2.63191473e-01  3.81755070e-02 
 1.64428000e-08  2.03906098e-09  6.93705699e-11  2.63191473e-01  3.81752504e-02 
 1.64528000e-08  2.03905265e-09 -3.36808101e-11  2.63191473e-01  3.81749985e-02 
 1.64628000e-08  2.03905351e-09  6.93439137e-11  2.63191473e-01  3.81747805e-02 
 1.64728000e-08  2.03905904e-09 -3.36538289e-11  2.63191473e-01  3.81745670e-02 
 1.64828000e-08  2.03904696e-09  6.93138635e-11  2.63191473e-01  3.81743872e-02 
 1.64928000e-08  2.03905904e-09 -3.36234021e-11  2.63191473e-01  3.81742115e-02 
 1.65028000e-08  2.03906714e-09  6.92860690e-11  2.63191473e-01  3.81740693e-02 
 1.65128000e-08  2.03905252e-09 -3.35961497e-11  2.63191473e-01  3.81739310e-02 
 1.65228000e-08  2.03907292e-09  6.92581534e-11  2.63191473e-01  3.81738259e-02 
 1.65328000e-08  2.03904841e-09 -3.35663151e-11  2.63191473e-01  3.81737245e-02 
 1.65428000e-08  2.03906054e-09  6.92276884e-11  2.63191473e-01  3.81736561e-02 
 1.65528000e-08  2.03904982e-09 -3.35395501e-11  2.63191473e-01  3.81735910e-02 
 1.65628000e-08  2.03906498e-09  6.92002971e-11  2.63191473e-01  3.81735586e-02 
 1.65728000e-08  2.03905432e-09 -3.35099633e-11  2.63191473e-01  3.81735294e-02 
 1.65828000e-08  2.03905585e-09  6.91709138e-11  2.63191473e-01  3.81735327e-02 
 1.65928000e-08  2.03905468e-09 -3.34832039e-11  2.63191473e-01  3.81735388e-02 
 1.66028000e-08  2.03905846e-09  6.91441012e-11  2.63191473e-01  3.81735772e-02 
 1.66128000e-08  2.03905918e-09 -3.34532866e-11  2.63191473e-01  3.81736182e-02 
 1.66228000e-08  2.03904622e-09  6.91147074e-11  2.63191473e-01  3.81736912e-02 
 1.66328000e-08  2.03904897e-09 -3.34252653e-11  2.63191473e-01  3.81737666e-02 
 1.66428000e-08  2.03905799e-09  6.90881169e-11  2.63191473e-01  3.81738737e-02 
 1.66528000e-08  2.03904850e-09 -3.33994663e-11  2.63191473e-01  3.81739830e-02 
 1.66628000e-08  2.03905407e-09  6.90587677e-11  2.63191473e-01  3.81741238e-02 
 1.66728000e-08  2.03905455e-09 -3.33697153e-11  2.63191473e-01  3.81742664e-02 
 1.66828000e-08  2.03906326e-09  6.90321134e-11  2.63191473e-01  3.81744404e-02 
 1.66928000e-08  2.03905105e-09 -3.33433098e-11  2.63191473e-01  3.81746160e-02 
 1.67028000e-08  2.03906429e-09  6.90025843e-11  2.63191473e-01  3.81748227e-02 
 1.67128000e-08  2.03904758e-09 -3.33137493e-11  2.63191473e-01  3.81750307e-02 
 1.67228000e-08  2.03905283e-09  6.89762983e-11  2.63191473e-01  3.81752696e-02 
 1.67328000e-08  2.03905546e-09 -3.32880447e-11  2.63191473e-01  3.81755095e-02 
 1.67428000e-08  2.03905363e-09  6.89493812e-11  2.63191473e-01  3.81757802e-02 
 1.67528000e-08  2.03906246e-09 -3.32588679e-11  2.63191473e-01  3.81760517e-02 
 1.67628000e-08  2.03905272e-09  6.89199582e-11  2.63191473e-01  3.81763535e-02 
 1.67728000e-08  2.03904994e-09 -3.32328201e-11  2.63191473e-01  3.81766561e-02 
 1.67828000e-08  2.03904761e-09  6.88936812e-11  2.63191473e-01  3.81769888e-02 
 1.67928000e-08  2.03906418e-09 -3.32038771e-11  2.63191473e-01  3.81773219e-02 
 1.68028000e-08  2.03904142e-09  6.88648434e-11  2.63191473e-01  3.81776849e-02 
 1.68128000e-08  2.03906190e-09 -3.31779657e-11  2.63191473e-01  3.81780481e-02 
 1.68228000e-08  2.03905782e-09  6.88388285e-11  2.63191473e-01  3.81784410e-02 
 1.68328000e-08  2.03905252e-09 -3.31493670e-11  2.63191473e-01  3.81788339e-02 
 1.68428000e-08  2.03905849e-09  6.88100138e-11  2.63191473e-01  3.81792563e-02 
 1.68528000e-08  2.03903562e-09 -3.31219638e-11  2.63191473e-01  3.81796783e-02 
 1.68628000e-08  2.03905416e-09  6.87847863e-11  2.63191473e-01  3.81801297e-02 
 1.68728000e-08  2.03906055e-09 -3.30967856e-11  2.63191473e-01  3.81805806e-02 
 1.68828000e-08  2.03904653e-09  6.87556548e-11  2.63191473e-01  3.81810608e-02 
 1.68928000e-08  2.03905644e-09 -3.30678868e-11  2.63191473e-01  3.81815405e-02 
 1.69028000e-08  2.03905613e-09  6.87303182e-11  2.63191473e-01  3.81820495e-02 
 1.69128000e-08  2.03904029e-09 -3.30426544e-11  2.63191473e-01  3.81825581e-02 
 1.69228000e-08  2.03904728e-09  6.87015898e-11  2.63191473e-01  3.81830959e-02 
 1.69328000e-08  2.03906835e-09 -3.30140660e-11  2.63191473e-01  3.81836335e-02 
 1.69428000e-08  2.03905569e-09  6.86758164e-11  2.63191473e-01  3.81842004e-02 
 1.69528000e-08  2.03905455e-09 -3.29887741e-11  2.63191473e-01  3.81847670e-02 
 1.69628000e-08  2.03905508e-09  6.86494906e-11  2.63191473e-01  3.81853630e-02 
 1.69728000e-08  2.03904936e-09 -3.29605549e-11  2.63191473e-01  3.81859587e-02 
 1.69828000e-08  2.03905630e-09  6.86205542e-11  2.63191473e-01  3.81865837e-02 
 1.69928000e-08  2.03906324e-09 -3.29351770e-11  2.63191473e-01  3.81872084e-02 
 1.70028000e-08  2.03905133e-09  6.85955960e-11  2.63191473e-01  3.81878624e-02 
 1.70128000e-08  2.03905486e-09 -3.29072377e-11  2.63191473e-01  3.81885160e-02 
 1.70228000e-08  2.03905194e-09  6.85673124e-11  2.63191473e-01  3.81891987e-02 
 1.70328000e-08  2.03904878e-09 -3.28806771e-11  2.63191473e-01  3.81898809e-02 
 1.70428000e-08  2.03904731e-09  6.85425787e-11  2.63191473e-01  3.81905921e-02 
 1.70528000e-08  2.03905203e-09 -3.28555038e-11  2.63191473e-01  3.81913026e-02 
 1.70628000e-08  2.03906385e-09  6.85146309e-11  2.63191473e-01  3.81920418e-02 
 1.70728000e-08  2.03904839e-09 -3.28270623e-11  2.63191473e-01  3.81927802e-02 
 1.70828000e-08  2.03906127e-09  6.84892158e-11  2.63191473e-01  3.81935470e-02 
 1.70928000e-08  2.03904978e-09 -3.28025736e-11  2.63191473e-01  3.81943128e-02 
 1.71028000e-08  2.03905658e-09  6.84630507e-11  2.63191473e-01  3.81951068e-02 
 1.71128000e-08  2.03905683e-09 -3.27742995e-11  2.63191473e-01  3.81958995e-02 
 1.71228000e-08  2.03904437e-09  6.84349479e-11  2.63191473e-01  3.81967201e-02 
 1.71328000e-08  2.03905861e-09 -3.27497801e-11  2.63191473e-01  3.81975391e-02 
 1.71428000e-08  2.03905444e-09  6.84104350e-11  2.63191473e-01  3.81983857e-02 
 1.71528000e-08  2.03904964e-09 -3.27226803e-11  2.63191473e-01  3.81992305e-02 
 1.71628000e-08  2.03904828e-09  6.83831780e-11  2.63191473e-01  3.82001025e-02 
 1.71728000e-08  2.03906088e-09 -3.26974759e-11  2.63191473e-01  3.82009723e-02 
 1.71828000e-08  2.03904515e-09  6.83582688e-11  2.63191473e-01  3.82018692e-02 
 1.71928000e-08  2.03906496e-09 -3.26698667e-11  2.63191473e-01  3.82027635e-02 
 1.72028000e-08  2.03905417e-09  6.83300464e-11  2.63191473e-01  3.82036845e-02 
 1.72128000e-08  2.03906471e-09 -3.26438171e-11  2.63191473e-01  3.82046027e-02 
 1.72228000e-08  2.03904290e-09  6.83058339e-11  2.63191473e-01  3.82055472e-02 
 1.72328000e-08  2.03906033e-09 -3.26193950e-11  2.63191473e-01  3.82064886e-02 
 1.72428000e-08  2.03906361e-09  6.82785349e-11  2.63191473e-01  3.82074560e-02 
 1.72528000e-08  2.03904493e-09 -3.25922140e-11  2.63191473e-01  3.82084200e-02 
 1.72628000e-08  2.03906288e-09  6.82541957e-11  2.63191473e-01  3.82094097e-02 
 1.72728000e-08  2.03905564e-09 -3.25685280e-11  2.63191473e-01  3.82103956e-02 
 1.72828000e-08  2.03905606e-09  6.82275604e-11  2.63191473e-01  3.82114069e-02 
 1.72928000e-08  2.03904681e-09 -3.25410432e-11  2.63191473e-01  3.82124141e-02 
 1.73028000e-08  2.03906552e-09  6.82028382e-11  2.63191473e-01  3.82134464e-02 
 1.73128000e-08  2.03905581e-09 -3.25171916e-11  2.63191473e-01  3.82144744e-02 
 1.73228000e-08  2.03904312e-09  6.81758013e-11  2.63191473e-01  3.82155271e-02 
 1.73328000e-08  2.03905736e-09 -3.24900590e-11  2.63191473e-01  3.82165752e-02 
 1.73428000e-08  2.03905939e-09  6.81513686e-11  2.63191473e-01  3.82176478e-02 
 1.73528000e-08  2.03905453e-09 -3.24662515e-11  2.63191473e-01  3.82187155e-02 
 1.73628000e-08  2.03906455e-09  6.81270701e-11  2.63191473e-01  3.82198072e-02 
 1.73728000e-08  2.03904704e-09 -3.24399378e-11  2.63191473e-01  3.82208939e-02 
 1.73828000e-08  2.03905473e-09  6.80997819e-11  2.63191473e-01  3.82220044e-02 
 1.73928000e-08  2.03905800e-09 -3.24162133e-11  2.63191473e-01  3.82231096e-02 
 1.74028000e-08  2.03904468e-09  6.80757874e-11  2.63191473e-01  3.82242382e-02 
 1.74128000e-08  2.03905098e-09 -3.23895723e-11  2.63191473e-01  3.82253613e-02 
 1.74228000e-08  2.03906558e-09  6.80486373e-11  2.63191473e-01  3.82265076e-02 
 1.74328000e-08  2.03905164e-09 -3.23633868e-11  2.63191473e-01  3.82276480e-02 
 1.74428000e-08  2.03904784e-09  6.80257384e-11  2.63191473e-01  3.82288114e-02 
 1.74528000e-08  2.03905747e-09 -3.23400938e-11  2.63191473e-01  3.82299688e-02 
 1.74628000e-08  2.03906294e-09  6.79992678e-11  2.63191473e-01  3.82311489e-02 
 1.74728000e-08  2.03905481e-09 -3.23132210e-11  2.63191473e-01  3.82323227e-02 
 1.74828000e-08  2.03904720e-09  6.79755760e-11  2.63191473e-01  3.82335189e-02 
 1.74928000e-08  2.03905845e-09 -3.22898548e-11  2.63191473e-01  3.82347087e-02 
